Wall time,Step,Value
1764874420.2633998,14086,1.1493679285049438
1764874429.849843,14161,0.874804675579071
1764874433.433548,14189,1.1495153903961182
1764874437.539213,14221,0.9381580352783203
1764874438.310465,14227,0.6167907118797302
1764874441.267073,14250,0.9553474187850952
1764874446.099926,14287,1.1242443323135376
1764874446.227755,14288,1.4768986701965332
1764874446.9999502,14294,0.8573672771453857
1764874448.172541,14303,1.2748466730117798
1764874450.336591,14320,0.9275226593017578
1764874451.863265,14332,1.3718576431274414
1764874452.625679,14338,0.9661162495613098
1764874455.1595001,14358,1.8609213829040527
1764874455.665545,14362,1.3780930042266846
1764874458.721121,14386,1.2427867650985718
1764874460.142045,14397,0.7542324662208557
1764874466.6282911,14447,1.1705060005187988
1764874469.721035,14471,1.0033868551254272
1764874472.6811268,14494,0.8400884866714478
1764874477.3145092,14530,1.018009066581726
1764874480.3842618,14554,1.0449820756912231
1764874480.6354299,14556,0.6916372179985046
1764874480.760999,14557,1.5466902256011963
1764874488.424709,14617,0.9050657749176025
1764874490.335447,14632,0.8321178555488586
1764874491.0973172,14638,1.11355721950531
1764874495.1226912,14668,0.878036379814148
1764874496.288814,14677,0.9086591601371765
1764874496.8309581,14681,1.1411292552947998
1764874497.611882,14687,1.3410061597824097
1764874499.670413,14703,1.041693925857544
1764874505.3723361,14746,1.2535011768341064
1764874506.940586,14758,0.947862982749939
1764874509.665811,14779,0.6920294165611267
1764874509.798391,14780,0.7914807796478271
1764874510.3259032,14784,1.2121937274932861
1764874510.8554392,14788,1.4672683477401733
1764874511.376246,14792,1.167550802230835
1764874513.644632,14809,1.02820885181427
1764874514.434907,14815,0.8619097471237183
1764874514.956806,14819,0.7108314037322998
1764874518.4726841,14846,0.9267566800117493
1764874521.9761448,14873,1.0491657257080078
1764874524.4248462,14892,0.4926482141017914
1764874528.639796,14924,1.189616084098816
1764874528.7667,14925,0.9597293138504028
1764874528.900827,14926,1.5368478298187256
1764874531.9521549,14950,1.4635818004608154
1764874540.205211,15015,0.9398558735847473
1764874541.733386,15027,1.1691696643829346
1764874549.75199,15090,1.4283771514892578
1764874555.0984719,15132,1.0259660482406616
1764874555.610285,15136,1.0363500118255615
1764874561.3273861,15180,0.8717525005340576
1764874563.8041751,15199,1.138535737991333
1764874568.543767,15236,0.8009759783744812
1764874572.35803,15266,1.336320161819458
1764874573.260288,15273,1.056889533996582
1764874574.675037,15283,0.9890033602714539
1764874577.113224,15301,0.8289003372192383
1764874580.0721269,15324,0.7398072481155396
1764874582.268951,15341,0.9322553873062134
1764874583.0346298,15347,0.8780490756034851
1764874583.981127,15354,0.7882111072540283
1764874590.5554152,15401,0.817737877368927
1764874591.201729,15406,1.1457092761993408
1764874593.324876,15422,1.483206868171692
1764874594.171264,15428,0.6745151877403259
1764874595.528749,15438,0.7926684021949768
1764874597.900854,15456,1.0338128805160522
1764874600.108325,15473,0.8529046177864075
1764874600.365765,15475,1.4498543739318848
1764874604.522378,15507,1.5290443897247314
1764874607.1199412,15527,1.0163359642028809
1764874608.5430348,15538,0.744641900062561
1764874614.639266,15585,1.1238776445388794
1764874616.196734,15597,0.834228515625
1764874617.665971,15608,0.5022645592689514
1764874626.442751,15672,1.128964900970459
1764874630.4563851,15703,1.3001941442489624
1764874635.366136,15740,1.365795612335205
1764874638.499601,15764,1.166847586631775
1764874639.6645539,15773,0.9198409914970398
1764874640.442296,15779,1.0484998226165771
1764874642.386256,15794,1.3738845586776733
1764874644.623301,15811,1.4567493200302124
1764874646.4256818,15825,1.1536164283752441
1764874646.812381,15828,1.1126723289489746
1764874649.316448,15847,1.060832142829895
1764874651.732182,15866,0.8772400617599487
1764874666.447851,15979,0.9889305233955383
1764874712.814441,15987,0.6505439281463623
1764874713.60371,15993,1.2913111448287964
1764874716.6832168,16017,0.9244872331619263
1764874716.810422,16018,1.4605886936187744
1764874721.686841,16056,1.3466651439666748
1764874725.126045,16083,0.9631972312927246
1764874726.65387,16095,0.9309815764427185
1764874728.817025,16112,0.6770304441452026
1764874729.323416,16116,0.6330395936965942
1764874736.83977,16175,0.9240908622741699
1764874738.5862458,16188,1.1879593133926392
1764874739.8901498,16198,1.178061842918396
1764874740.402876,16202,0.6991986036300659
1764874743.6130428,16227,0.8457789421081543
1764874746.5598772,16249,0.9211896657943726
1764874755.7393532,16321,1.0977606773376465
1764874758.539784,16343,1.211923599243164
1764874759.04494,16347,1.4381611347198486
1764874759.298902,16349,1.0149295330047607
1764874759.424216,16350,1.137172818183899
1764874760.695541,16360,0.7634166479110718
1764874763.231154,16380,0.9927890300750732
1764874766.620526,16406,1.1878089904785156
1764874771.093759,16440,1.5209152698516846
1764874772.2500448,16449,1.0120993852615356
1764874779.8271759,16505,0.4420214295387268
1764874786.9470642,16559,1.1639071702957153
1764874790.344138,16585,0.9370282888412476
1764874790.976942,16590,1.3177763223648071
1764874793.533025,16610,0.7275959849357605
1764874800.2631638,16661,1.1112425327301025
1764874800.780572,16665,0.6484060883522034
1764874804.991922,16697,0.7189833521842957
1764874811.321883,16746,1.1087591648101807
1764874813.883799,16766,0.6060500144958496
1764874818.0585752,16798,1.2743040323257446
1764874819.361037,16808,0.9034860134124756
1764874819.490585,16809,1.2488518953323364
1764874822.686406,16834,0.8587324619293213
1764874823.325356,16839,1.0236527919769287
1764874823.8361769,16843,1.2454966306686401
1764874825.616408,16857,0.7934886813163757
1764874831.07148,16899,0.7739741802215576
1764874834.2424572,16924,1.0948917865753174
1764874843.7593129,16999,1.2518442869186401
1764874852.2693179,17066,1.2488293647766113
1764874856.2593641,17097,1.6787335872650146
1764874860.8316631,17131,0.9387434720993042
1764874860.95788,17132,0.9160452485084534
1764874863.770828,17154,0.8929182291030884
1764874868.860279,17192,0.8432187438011169
1764874869.534776,17197,0.6426830291748047
1764874870.1802702,17202,1.1067450046539307
1764874871.453148,17212,1.651315689086914
1764874874.8812642,17239,1.3025813102722168
1764874875.006261,17240,0.8972989916801453
1764874875.909013,17247,1.2055283784866333
1764874877.824117,17261,0.9518488049507141
1764874879.283562,17272,1.1676299571990967
1764874881.576319,17290,1.0242313146591187
1764874881.831399,17292,1.8337206840515137
1764874884.7779992,17315,1.2469496726989746
1764874884.913194,17316,1.1527222394943237
1764874885.0381482,17317,1.3108491897583008
1764874885.414471,17320,1.2234249114990234
1764874887.878017,17339,0.8041902780532837
1764874892.4434628,17374,0.9756721258163452
1764874894.60598,17391,0.9350724220275879
1764874896.248084,17404,1.3688585758209229
1764874896.380468,17405,0.6889204978942871
1764874897.649798,17415,0.8733830451965332
1764874899.039521,17426,1.090323805809021
1764874900.309551,17436,1.1757360696792603
1764874901.3275352,17444,1.1445928812026978
1764874902.597226,17454,1.016750693321228
1764874908.845381,17503,1.0376527309417725
1764874909.9024682,17511,1.5348143577575684
1764874910.4385679,17515,1.129282832145691
1764874914.139773,17543,0.628457248210907
1764874916.024287,17557,1.1514149904251099
1764874916.7883909,17563,1.218369722366333
1764874918.6279418,17577,1.2616369724273682
1764874918.8961852,17579,1.4006468057632446
1764874919.819633,17586,0.7456718683242798
1764874920.330503,17590,0.854730486869812
1764874920.715067,17593,0.9431919455528259
1764874920.84054,17594,0.9253244400024414
1764874921.349247,17598,0.8825938701629639
1764874924.640491,17623,0.9771065711975098
1764874925.909836,17633,0.9128372669219971
1764874926.419698,17637,0.790870189666748
1764874928.44278,17653,1.2125662565231323
1764874930.222923,17667,1.3811715841293335
1764874934.807738,17703,1.6525241136550903
1764874934.9330418,17704,0.8030288219451904
1764874935.8346581,17711,1.2702404260635376
1764874937.234271,17722,0.9587069749832153
1764874941.034917,17752,0.6824939250946045
1764874943.676932,17771,1.085210919380188
1764874943.829109,17772,0.6933956742286682
1764874944.494331,17777,1.909858226776123
1764874948.094344,17804,1.13364577293396
1764874950.4452622,17822,1.7028101682662964
1764874953.0133681,17842,0.5748838186264038
1764874967.365282,17953,0.8590887188911438
1764874968.5156322,17962,0.9850728511810303
1764874970.5671859,17978,0.5360435247421265
1764874970.96508,17981,1.0432041883468628
1764874972.308803,17990,0.8344815969467163
1764874975.9927151,18018,0.8020220398902893
1764874980.444288,18052,1.2190972566604614
1764874980.570967,18053,1.2393428087234497
1764874981.7581718,18062,0.7428151369094849
1764874982.20854,18065,1.2356010675430298
1764874987.5808718,18104,0.9119450449943542
1764874989.543734,18119,0.9117212891578674
1764874990.836467,18129,1.2686773538589478
1764874992.763906,18144,1.3756755590438843
1764874993.020382,18146,1.3518831729888916
1764874994.0472178,18154,0.7943918704986572
1764874996.1081548,18170,1.156401515007019
1764874998.660625,18190,1.4654161930084229
1764875001.725589,18214,0.5528090596199036
1764875004.5388002,18236,1.0812634229660034
1764875008.129376,18264,1.2958194017410278
1764875009.671701,18276,1.403946042060852
1764875015.043413,18318,1.116551399230957
1764875015.430603,18321,0.9805784225463867
1764875020.799989,18362,0.7258573174476624
1764875021.820286,18370,0.5624688863754272
1764875032.185937,18451,0.9125378727912903
1764875032.312414,18452,0.7450178265571594
1764875043.5033238,18539,1.3213917016983032
1764875044.629109,18547,0.7508441209793091
1764875050.2886221,18591,0.9818444848060608
1764875050.4196851,18592,1.1003782749176025
1764875056.9189749,18643,1.2590453624725342
1764875058.070559,18652,1.263780951499939
1764875064.5865479,18703,0.8597440719604492
1764875065.859942,18713,1.3359851837158203
1764875066.754208,18720,1.3608850240707397
1764875067.3916612,18725,0.8385574221611023
1764875070.4533918,18749,1.6134352684020996
1764875075.17671,18786,1.2476838827133179
1764875077.342454,18803,0.5242257714271545
1764875082.716694,18845,1.1975682973861694
1764875089.073725,18893,1.1657471656799316
1764875089.344086,18895,0.9804677963256836
1764875094.434866,18933,0.9875310659408569
1764875097.930323,18958,0.7705600261688232
1764875100.4906108,18977,0.8165668249130249
1764875101.154879,18982,1.4670990705490112
1764875101.815215,18987,0.362405002117157
1764875104.322561,19005,0.8624555468559265
1764875105.015139,19010,1.02360200881958
1764875105.693133,19015,1.1777762174606323
1764875107.317177,19027,1.4352080821990967
1764875110.12785,19048,1.0307834148406982
1764875116.5145879,19095,0.8919086456298828
1764875119.334786,19116,0.9428457021713257
1764875124.4401238,19153,0.8014307618141174
1764875126.770098,19169,1.566522240638733
1764875132.343225,19203,1.1988714933395386
1764875133.9949498,19214,0.5568274855613708
1764875135.730442,19227,0.9952551126480103
1764875141.2957902,19264,1.3930813074111938
1764875142.400866,19271,2.0468146800994873
1764875143.028221,19275,0.8121911883354187
1764875146.366805,19300,0.6680890917778015
1764875149.84709,19326,0.6885069012641907
1764875155.2516868,19366,0.9697823524475098
1764875160.985667,19407,1.013458490371704
1764875161.3932421,19410,1.2256155014038086
1764875162.062113,19415,1.0440813302993774
1764875168.787274,19465,0.7134068608283997
1764875171.522669,19485,0.7817717790603638
1764875173.542721,19500,0.7367949485778809
1764875173.943018,19503,1.2140843868255615
1764875174.207917,19505,1.2103475332260132
1764875176.972706,19525,0.6879569888114929
1764875177.803156,19531,1.1504364013671875
1764875181.008364,19554,0.9884122610092163
1764875184.348213,19579,1.4885860681533813
1764875184.606519,19581,0.8141239285469055
1764875186.3202019,19594,0.9272236227989197
1764875189.0966241,19615,1.130995273590088
1764875191.7903721,19634,1.0043253898620605
1764875192.608012,19640,0.839008092880249
1764875194.533128,19654,0.9606205224990845
1764875196.06605,19665,1.1056801080703735
1764875197.2623181,19674,0.9399223327636719
1764875197.800632,19678,1.1051474809646606
1764875203.386113,19720,1.1536880731582642
1764875204.324497,19727,0.8051354885101318
1764875204.854026,19731,1.6367076635360718
1764875205.535933,19736,1.136707067489624
1764875205.677571,19737,1.6844749450683594
1764875211.0079732,19777,0.8733550906181335
1764875213.616277,19796,1.4643805027008057
1764875217.278819,19823,1.8277100324630737
1764875220.408525,19846,1.412604808807373
1764875224.547294,19875,1.082564353942871
1764875230.147848,19916,1.0932620763778687
1764875231.491874,19926,1.0640126466751099
1764875233.1280499,19938,1.0498992204666138
1764875235.51248,19955,1.2744635343551636
1764875237.667845,19971,0.9533545970916748
1764875238.12395,19974,0.6532948613166809
