track_id,genre,file_path,class
37131,Electronic,data/fma_small/037/037131.mp3,6
37136,Pop,data/fma_small/037/037136.mp3,1
37141,Instrumental,data/fma_small/037/037141.mp3,7
37147,Rock,data/fma_small/037/037147.mp3,4
37324,Pop,data/fma_small/037/037324.mp3,1
37325,Pop,data/fma_small/037/037325.mp3,1
37368,Pop,data/fma_small/037/037368.mp3,1
37369,Pop,data/fma_small/037/037369.mp3,1
37416,Hip-Hop,data/fma_small/037/037416.mp3,0
37417,Hip-Hop,data/fma_small/037/037417.mp3,0
37423,Hip-Hop,data/fma_small/037/037423.mp3,0
37538,Experimental,data/fma_small/037/037538.mp3,3
37592,Rock,data/fma_small/037/037592.mp3,4
37725,Rock,data/fma_small/037/037725.mp3,4
37727,Rock,data/fma_small/037/037727.mp3,4
37730,Rock,data/fma_small/037/037730.mp3,4
37731,Rock,data/fma_small/037/037731.mp3,4
37779,Experimental,data/fma_small/037/037779.mp3,3
37781,Experimental,data/fma_small/037/037781.mp3,3
37784,Experimental,data/fma_small/037/037784.mp3,3
37859,Rock,data/fma_small/037/037859.mp3,4
37911,Instrumental,data/fma_small/037/037911.mp3,7
37920,Electronic,data/fma_small/037/037920.mp3,6
38312,Experimental,data/fma_small/038/038312.mp3,3
38321,International,data/fma_small/038/038321.mp3,5
38323,International,data/fma_small/038/038323.mp3,5
38326,International,data/fma_small/038/038326.mp3,5
38351,International,data/fma_small/038/038351.mp3,5
38352,International,data/fma_small/038/038352.mp3,5
38353,International,data/fma_small/038/038353.mp3,5
38354,International,data/fma_small/038/038354.mp3,5
38361,Folk,data/fma_small/038/038361.mp3,2
38362,Folk,data/fma_small/038/038362.mp3,2
38363,Folk,data/fma_small/038/038363.mp3,2
38365,International,data/fma_small/038/038365.mp3,5
38399,Folk,data/fma_small/038/038399.mp3,2
38435,Rock,data/fma_small/038/038435.mp3,4
38450,Experimental,data/fma_small/038/038450.mp3,3
38522,Rock,data/fma_small/038/038522.mp3,4
38557,Rock,data/fma_small/038/038557.mp3,4
38560,International,data/fma_small/038/038560.mp3,5
38775,International,data/fma_small/038/038775.mp3,5
38776,International,data/fma_small/038/038776.mp3,5
38777,International,data/fma_small/038/038777.mp3,5
38778,International,data/fma_small/038/038778.mp3,5
38779,International,data/fma_small/038/038779.mp3,5
38780,International,data/fma_small/038/038780.mp3,5
38781,International,data/fma_small/038/038781.mp3,5
38782,International,data/fma_small/038/038782.mp3,5
38783,International,data/fma_small/038/038783.mp3,5
38784,International,data/fma_small/038/038784.mp3,5
38785,International,data/fma_small/038/038785.mp3,5
38817,International,data/fma_small/038/038817.mp3,5
38818,International,data/fma_small/038/038818.mp3,5
38819,International,data/fma_small/038/038819.mp3,5
38820,International,data/fma_small/038/038820.mp3,5
38821,International,data/fma_small/038/038821.mp3,5
38822,International,data/fma_small/038/038822.mp3,5
38823,International,data/fma_small/038/038823.mp3,5
38824,International,data/fma_small/038/038824.mp3,5
38825,International,data/fma_small/038/038825.mp3,5
38826,International,data/fma_small/038/038826.mp3,5
38827,International,data/fma_small/038/038827.mp3,5
38828,International,data/fma_small/038/038828.mp3,5
38829,International,data/fma_small/038/038829.mp3,5
38830,International,data/fma_small/038/038830.mp3,5
38833,International,data/fma_small/038/038833.mp3,5
38834,International,data/fma_small/038/038834.mp3,5
38847,Experimental,data/fma_small/038/038847.mp3,3
38859,Experimental,data/fma_small/038/038859.mp3,3
38878,Electronic,data/fma_small/038/038878.mp3,6
38879,Experimental,data/fma_small/038/038879.mp3,3
38880,Experimental,data/fma_small/038/038880.mp3,3
38881,Experimental,data/fma_small/038/038881.mp3,3
38882,Experimental,data/fma_small/038/038882.mp3,3
38884,Experimental,data/fma_small/038/038884.mp3,3
38886,Experimental,data/fma_small/038/038886.mp3,3
38887,Experimental,data/fma_small/038/038887.mp3,3
38888,Experimental,data/fma_small/038/038888.mp3,3
38890,Experimental,data/fma_small/038/038890.mp3,3
38891,Experimental,data/fma_small/038/038891.mp3,3
38892,Experimental,data/fma_small/038/038892.mp3,3
38893,Experimental,data/fma_small/038/038893.mp3,3
38894,Experimental,data/fma_small/038/038894.mp3,3
38895,Experimental,data/fma_small/038/038895.mp3,3
38896,Experimental,data/fma_small/038/038896.mp3,3
38898,Experimental,data/fma_small/038/038898.mp3,3
38899,Experimental,data/fma_small/038/038899.mp3,3
38900,Experimental,data/fma_small/038/038900.mp3,3
38901,Experimental,data/fma_small/038/038901.mp3,3
38902,Experimental,data/fma_small/038/038902.mp3,3
38904,Experimental,data/fma_small/038/038904.mp3,3
38905,Experimental,data/fma_small/038/038905.mp3,3
38906,Experimental,data/fma_small/038/038906.mp3,3
38907,Experimental,data/fma_small/038/038907.mp3,3
38908,Experimental,data/fma_small/038/038908.mp3,3
38910,Experimental,data/fma_small/038/038910.mp3,3
38911,Experimental,data/fma_small/038/038911.mp3,3
38912,Experimental,data/fma_small/038/038912.mp3,3
38914,Experimental,data/fma_small/038/038914.mp3,3
38955,Pop,data/fma_small/038/038955.mp3,1
38961,Pop,data/fma_small/038/038961.mp3,1
38964,Experimental,data/fma_small/038/038964.mp3,3
38965,Experimental,data/fma_small/038/038965.mp3,3
38966,Experimental,data/fma_small/038/038966.mp3,3
38967,Experimental,data/fma_small/038/038967.mp3,3
39188,Experimental,data/fma_small/039/039188.mp3,3
39259,Experimental,data/fma_small/039/039259.mp3,3
39278,Experimental,data/fma_small/039/039278.mp3,3
39291,Electronic,data/fma_small/039/039291.mp3,6
39298,Rock,data/fma_small/039/039298.mp3,4
39316,Experimental,data/fma_small/039/039316.mp3,3
39317,Experimental,data/fma_small/039/039317.mp3,3
39318,Experimental,data/fma_small/039/039318.mp3,3
39357,International,data/fma_small/039/039357.mp3,5
39359,Rock,data/fma_small/039/039359.mp3,4
39378,Experimental,data/fma_small/039/039378.mp3,3
39484,Experimental,data/fma_small/039/039484.mp3,3
39488,Folk,data/fma_small/039/039488.mp3,2
39530,Pop,data/fma_small/039/039530.mp3,1
39605,Electronic,data/fma_small/039/039605.mp3,6
39607,Electronic,data/fma_small/039/039607.mp3,6
39658,Pop,data/fma_small/039/039658.mp3,1
39659,Pop,data/fma_small/039/039659.mp3,1
39660,Pop,data/fma_small/039/039660.mp3,1
39661,Pop,data/fma_small/039/039661.mp3,1
39662,Pop,data/fma_small/039/039662.mp3,1
39663,Pop,data/fma_small/039/039663.mp3,1
39664,Pop,data/fma_small/039/039664.mp3,1
39665,Pop,data/fma_small/039/039665.mp3,1
39666,Pop,data/fma_small/039/039666.mp3,1
39667,Pop,data/fma_small/039/039667.mp3,1
39875,Experimental,data/fma_small/039/039875.mp3,3
39900,Experimental,data/fma_small/039/039900.mp3,3
39904,Experimental,data/fma_small/039/039904.mp3,3
40121,Experimental,data/fma_small/040/040121.mp3,3
40122,Experimental,data/fma_small/040/040122.mp3,3
40123,Experimental,data/fma_small/040/040123.mp3,3
40133,Rock,data/fma_small/040/040133.mp3,4
40134,Rock,data/fma_small/040/040134.mp3,4
40139,Rock,data/fma_small/040/040139.mp3,4
40141,Rock,data/fma_small/040/040141.mp3,4
40147,Experimental,data/fma_small/040/040147.mp3,3
40161,Experimental,data/fma_small/040/040161.mp3,3
40180,Experimental,data/fma_small/040/040180.mp3,3
40182,Experimental,data/fma_small/040/040182.mp3,3
40229,Folk,data/fma_small/040/040229.mp3,2
40230,Folk,data/fma_small/040/040230.mp3,2
40231,Folk,data/fma_small/040/040231.mp3,2
40232,Folk,data/fma_small/040/040232.mp3,2
40233,Folk,data/fma_small/040/040233.mp3,2
40234,Folk,data/fma_small/040/040234.mp3,2
40235,Folk,data/fma_small/040/040235.mp3,2
40236,Folk,data/fma_small/040/040236.mp3,2
40237,Folk,data/fma_small/040/040237.mp3,2
40238,Folk,data/fma_small/040/040238.mp3,2
40239,Folk,data/fma_small/040/040239.mp3,2
40240,Folk,data/fma_small/040/040240.mp3,2
40241,Folk,data/fma_small/040/040241.mp3,2
40242,Folk,data/fma_small/040/040242.mp3,2
40243,Folk,data/fma_small/040/040243.mp3,2
40244,Folk,data/fma_small/040/040244.mp3,2
40245,Folk,data/fma_small/040/040245.mp3,2
40250,Instrumental,data/fma_small/040/040250.mp3,7
40509,Experimental,data/fma_small/040/040509.mp3,3
40525,Hip-Hop,data/fma_small/040/040525.mp3,0
40541,Hip-Hop,data/fma_small/040/040541.mp3,0
40542,Hip-Hop,data/fma_small/040/040542.mp3,0
40598,Experimental,data/fma_small/040/040598.mp3,3
40654,Instrumental,data/fma_small/040/040654.mp3,7
40655,Instrumental,data/fma_small/040/040655.mp3,7
40656,Instrumental,data/fma_small/040/040656.mp3,7
40657,Instrumental,data/fma_small/040/040657.mp3,7
40658,Instrumental,data/fma_small/040/040658.mp3,7
40659,Instrumental,data/fma_small/040/040659.mp3,7
40660,Instrumental,data/fma_small/040/040660.mp3,7
40683,Electronic,data/fma_small/040/040683.mp3,6
40725,Electronic,data/fma_small/040/040725.mp3,6
40842,Electronic,data/fma_small/040/040842.mp3,6
40843,Electronic,data/fma_small/040/040843.mp3,6
40844,Electronic,data/fma_small/040/040844.mp3,6
40845,Electronic,data/fma_small/040/040845.mp3,6
40851,Electronic,data/fma_small/040/040851.mp3,6
40903,Rock,data/fma_small/040/040903.mp3,4
40908,Experimental,data/fma_small/040/040908.mp3,3
40909,Experimental,data/fma_small/040/040909.mp3,3
40938,Rock,data/fma_small/040/040938.mp3,4
40940,Rock,data/fma_small/040/040940.mp3,4
40984,Rock,data/fma_small/040/040984.mp3,4
40985,Rock,data/fma_small/040/040985.mp3,4
40986,Rock,data/fma_small/040/040986.mp3,4
41018,International,data/fma_small/041/041018.mp3,5
41019,International,data/fma_small/041/041019.mp3,5
41020,International,data/fma_small/041/041020.mp3,5
41054,Experimental,data/fma_small/041/041054.mp3,3
41095,Rock,data/fma_small/041/041095.mp3,4
41147,Electronic,data/fma_small/041/041147.mp3,6
41191,Folk,data/fma_small/041/041191.mp3,2
41192,Folk,data/fma_small/041/041192.mp3,2
41310,Folk,data/fma_small/041/041310.mp3,2
41381,Pop,data/fma_small/041/041381.mp3,1
41568,Pop,data/fma_small/041/041568.mp3,1
41570,Folk,data/fma_small/041/041570.mp3,2
41573,Instrumental,data/fma_small/041/041573.mp3,7
41605,Experimental,data/fma_small/041/041605.mp3,3
41709,Experimental,data/fma_small/041/041709.mp3,3
41714,Experimental,data/fma_small/041/041714.mp3,3
41812,Rock,data/fma_small/041/041812.mp3,4
41819,Pop,data/fma_small/041/041819.mp3,1
41820,Pop,data/fma_small/041/041820.mp3,1
41825,Pop,data/fma_small/041/041825.mp3,1
41961,Rock,data/fma_small/041/041961.mp3,4
41962,Rock,data/fma_small/041/041962.mp3,4
41965,Rock,data/fma_small/041/041965.mp3,4
41971,Instrumental,data/fma_small/041/041971.mp3,7
41983,Instrumental,data/fma_small/041/041983.mp3,7
42014,International,data/fma_small/042/042014.mp3,5
42016,International,data/fma_small/042/042016.mp3,5
42017,International,data/fma_small/042/042017.mp3,5
42018,Electronic,data/fma_small/042/042018.mp3,6
42019,Electronic,data/fma_small/042/042019.mp3,6
42020,International,data/fma_small/042/042020.mp3,5
42023,International,data/fma_small/042/042023.mp3,5
42025,International,data/fma_small/042/042025.mp3,5
42029,International,data/fma_small/042/042029.mp3,5
42030,International,data/fma_small/042/042030.mp3,5
42031,International,data/fma_small/042/042031.mp3,5
42040,Hip-Hop,data/fma_small/042/042040.mp3,0
42044,Rock,data/fma_small/042/042044.mp3,4
42045,Hip-Hop,data/fma_small/042/042045.mp3,0
42046,Hip-Hop,data/fma_small/042/042046.mp3,0
42048,Pop,data/fma_small/042/042048.mp3,1
42119,Experimental,data/fma_small/042/042119.mp3,3
42126,Experimental,data/fma_small/042/042126.mp3,3
42129,Experimental,data/fma_small/042/042129.mp3,3
42135,Experimental,data/fma_small/042/042135.mp3,3
42138,Experimental,data/fma_small/042/042138.mp3,3
42139,Experimental,data/fma_small/042/042139.mp3,3
42141,Experimental,data/fma_small/042/042141.mp3,3
42146,Experimental,data/fma_small/042/042146.mp3,3
42234,International,data/fma_small/042/042234.mp3,5
42235,International,data/fma_small/042/042235.mp3,5
42236,International,data/fma_small/042/042236.mp3,5
42238,International,data/fma_small/042/042238.mp3,5
42240,International,data/fma_small/042/042240.mp3,5
42241,International,data/fma_small/042/042241.mp3,5
42243,International,data/fma_small/042/042243.mp3,5
42245,International,data/fma_small/042/042245.mp3,5
42247,International,data/fma_small/042/042247.mp3,5
42310,Rock,data/fma_small/042/042310.mp3,4
42372,Electronic,data/fma_small/042/042372.mp3,6
42373,Electronic,data/fma_small/042/042373.mp3,6
42374,Electronic,data/fma_small/042/042374.mp3,6
42376,Electronic,data/fma_small/042/042376.mp3,6
42377,Electronic,data/fma_small/042/042377.mp3,6
42442,Rock,data/fma_small/042/042442.mp3,4
42463,Folk,data/fma_small/042/042463.mp3,2
42475,Rock,data/fma_small/042/042475.mp3,4
42648,Folk,data/fma_small/042/042648.mp3,2
42659,Folk,data/fma_small/042/042659.mp3,2
42751,Pop,data/fma_small/042/042751.mp3,1
42761,Rock,data/fma_small/042/042761.mp3,4
42789,Rock,data/fma_small/042/042789.mp3,4
42844,Rock,data/fma_small/042/042844.mp3,4
42851,Rock,data/fma_small/042/042851.mp3,4
42911,Pop,data/fma_small/042/042911.mp3,1
42914,Pop,data/fma_small/042/042914.mp3,1
42915,Pop,data/fma_small/042/042915.mp3,1
42966,Experimental,data/fma_small/042/042966.mp3,3
42984,Experimental,data/fma_small/042/042984.mp3,3
43016,International,data/fma_small/043/043016.mp3,5
43018,International,data/fma_small/043/043018.mp3,5
43019,International,data/fma_small/043/043019.mp3,5
43020,International,data/fma_small/043/043020.mp3,5
43021,International,data/fma_small/043/043021.mp3,5
43022,International,data/fma_small/043/043022.mp3,5
43023,International,data/fma_small/043/043023.mp3,5
43024,International,data/fma_small/043/043024.mp3,5
43025,International,data/fma_small/043/043025.mp3,5
43026,International,data/fma_small/043/043026.mp3,5
43027,International,data/fma_small/043/043027.mp3,5
43028,International,data/fma_small/043/043028.mp3,5
43029,International,data/fma_small/043/043029.mp3,5
43030,International,data/fma_small/043/043030.mp3,5
43063,Experimental,data/fma_small/043/043063.mp3,3
43172,International,data/fma_small/043/043172.mp3,5
43173,International,data/fma_small/043/043173.mp3,5
43516,International,data/fma_small/043/043516.mp3,5
43517,International,data/fma_small/043/043517.mp3,5
43518,International,data/fma_small/043/043518.mp3,5
43519,International,data/fma_small/043/043519.mp3,5
43520,International,data/fma_small/043/043520.mp3,5
43521,International,data/fma_small/043/043521.mp3,5
43533,International,data/fma_small/043/043533.mp3,5
43534,International,data/fma_small/043/043534.mp3,5
43535,International,data/fma_small/043/043535.mp3,5
43536,International,data/fma_small/043/043536.mp3,5
43585,International,data/fma_small/043/043585.mp3,5
43586,International,data/fma_small/043/043586.mp3,5
43587,International,data/fma_small/043/043587.mp3,5
43588,International,data/fma_small/043/043588.mp3,5
43589,International,data/fma_small/043/043589.mp3,5
43590,International,data/fma_small/043/043590.mp3,5
43592,International,data/fma_small/043/043592.mp3,5
43593,International,data/fma_small/043/043593.mp3,5
43594,International,data/fma_small/043/043594.mp3,5
43595,International,data/fma_small/043/043595.mp3,5
43596,International,data/fma_small/043/043596.mp3,5
43598,International,data/fma_small/043/043598.mp3,5
43599,International,data/fma_small/043/043599.mp3,5
43600,International,data/fma_small/043/043600.mp3,5
43608,Experimental,data/fma_small/043/043608.mp3,3
43621,Folk,data/fma_small/043/043621.mp3,2
43623,Folk,data/fma_small/043/043623.mp3,2
43691,Experimental,data/fma_small/043/043691.mp3,3
43695,International,data/fma_small/043/043695.mp3,5
43696,International,data/fma_small/043/043696.mp3,5
43697,International,data/fma_small/043/043697.mp3,5
43698,International,data/fma_small/043/043698.mp3,5
43699,International,data/fma_small/043/043699.mp3,5
43761,Folk,data/fma_small/043/043761.mp3,2
43765,International,data/fma_small/043/043765.mp3,5
43766,International,data/fma_small/043/043766.mp3,5
43767,International,data/fma_small/043/043767.mp3,5
43768,International,data/fma_small/043/043768.mp3,5
43773,Pop,data/fma_small/043/043773.mp3,1
43796,Folk,data/fma_small/043/043796.mp3,2
43842,Folk,data/fma_small/043/043842.mp3,2
43843,Folk,data/fma_small/043/043843.mp3,2
43844,Hip-Hop,data/fma_small/043/043844.mp3,0
43856,Hip-Hop,data/fma_small/043/043856.mp3,0
43857,Hip-Hop,data/fma_small/043/043857.mp3,0
43858,Hip-Hop,data/fma_small/043/043858.mp3,0
43859,Hip-Hop,data/fma_small/043/043859.mp3,0
43860,Hip-Hop,data/fma_small/043/043860.mp3,0
43861,Hip-Hop,data/fma_small/043/043861.mp3,0
43863,Hip-Hop,data/fma_small/043/043863.mp3,0
43865,Hip-Hop,data/fma_small/043/043865.mp3,0
43866,Hip-Hop,data/fma_small/043/043866.mp3,0
43867,Hip-Hop,data/fma_small/043/043867.mp3,0
43868,Hip-Hop,data/fma_small/043/043868.mp3,0
43869,Hip-Hop,data/fma_small/043/043869.mp3,0
43883,Experimental,data/fma_small/043/043883.mp3,3
43886,Experimental,data/fma_small/043/043886.mp3,3
43899,Hip-Hop,data/fma_small/043/043899.mp3,0
43911,Hip-Hop,data/fma_small/043/043911.mp3,0
43962,Folk,data/fma_small/043/043962.mp3,2
43965,Folk,data/fma_small/043/043965.mp3,2
44092,Electronic,data/fma_small/044/044092.mp3,6
44110,Experimental,data/fma_small/044/044110.mp3,3
44169,Experimental,data/fma_small/044/044169.mp3,3
44236,Hip-Hop,data/fma_small/044/044236.mp3,0
44342,Experimental,data/fma_small/044/044342.mp3,3
44347,Experimental,data/fma_small/044/044347.mp3,3
44354,Experimental,data/fma_small/044/044354.mp3,3
44355,Experimental,data/fma_small/044/044355.mp3,3
44777,Folk,data/fma_small/044/044777.mp3,2
44778,Experimental,data/fma_small/044/044778.mp3,3
44779,Experimental,data/fma_small/044/044779.mp3,3
44780,Experimental,data/fma_small/044/044780.mp3,3
44781,Experimental,data/fma_small/044/044781.mp3,3
44782,Experimental,data/fma_small/044/044782.mp3,3
44791,Experimental,data/fma_small/044/044791.mp3,3
44792,Experimental,data/fma_small/044/044792.mp3,3
44793,Experimental,data/fma_small/044/044793.mp3,3
44794,Experimental,data/fma_small/044/044794.mp3,3
44795,Experimental,data/fma_small/044/044795.mp3,3
44796,Experimental,data/fma_small/044/044796.mp3,3
44797,Experimental,data/fma_small/044/044797.mp3,3
44798,Experimental,data/fma_small/044/044798.mp3,3
44799,Experimental,data/fma_small/044/044799.mp3,3
44800,Experimental,data/fma_small/044/044800.mp3,3
44801,Experimental,data/fma_small/044/044801.mp3,3
44802,Experimental,data/fma_small/044/044802.mp3,3
44803,Experimental,data/fma_small/044/044803.mp3,3
44804,Experimental,data/fma_small/044/044804.mp3,3
44805,Pop,data/fma_small/044/044805.mp3,1
44806,Pop,data/fma_small/044/044806.mp3,1
44809,Pop,data/fma_small/044/044809.mp3,1
44820,International,data/fma_small/044/044820.mp3,5
44821,International,data/fma_small/044/044821.mp3,5
44822,International,data/fma_small/044/044822.mp3,5
44823,International,data/fma_small/044/044823.mp3,5
44848,Experimental,data/fma_small/044/044848.mp3,3
44849,Experimental,data/fma_small/044/044849.mp3,3
44850,Experimental,data/fma_small/044/044850.mp3,3
44851,Experimental,data/fma_small/044/044851.mp3,3
44853,Experimental,data/fma_small/044/044853.mp3,3
44854,Experimental,data/fma_small/044/044854.mp3,3
44917,Rock,data/fma_small/044/044917.mp3,4
44918,Rock,data/fma_small/044/044918.mp3,4
44946,International,data/fma_small/044/044946.mp3,5
44947,International,data/fma_small/044/044947.mp3,5
44948,International,data/fma_small/044/044948.mp3,5
44949,International,data/fma_small/044/044949.mp3,5
44950,International,data/fma_small/044/044950.mp3,5
44951,International,data/fma_small/044/044951.mp3,5
44952,International,data/fma_small/044/044952.mp3,5
45055,Rock,data/fma_small/045/045055.mp3,4
45099,Electronic,data/fma_small/045/045099.mp3,6
45100,Electronic,data/fma_small/045/045100.mp3,6
45101,Electronic,data/fma_small/045/045101.mp3,6
45102,Electronic,data/fma_small/045/045102.mp3,6
45103,Electronic,data/fma_small/045/045103.mp3,6
45119,Pop,data/fma_small/045/045119.mp3,1
45122,Pop,data/fma_small/045/045122.mp3,1
45125,Pop,data/fma_small/045/045125.mp3,1
45126,Pop,data/fma_small/045/045126.mp3,1
45127,Pop,data/fma_small/045/045127.mp3,1
45128,Pop,data/fma_small/045/045128.mp3,1
45149,Electronic,data/fma_small/045/045149.mp3,6
45150,Electronic,data/fma_small/045/045150.mp3,6
45151,Electronic,data/fma_small/045/045151.mp3,6
45152,Electronic,data/fma_small/045/045152.mp3,6
45153,Electronic,data/fma_small/045/045153.mp3,6
45154,Electronic,data/fma_small/045/045154.mp3,6
45335,Pop,data/fma_small/045/045335.mp3,1
45387,Instrumental,data/fma_small/045/045387.mp3,7
45388,Instrumental,data/fma_small/045/045388.mp3,7
45389,Instrumental,data/fma_small/045/045389.mp3,7
45390,Instrumental,data/fma_small/045/045390.mp3,7
45391,Instrumental,data/fma_small/045/045391.mp3,7
45392,Instrumental,data/fma_small/045/045392.mp3,7
45393,Instrumental,data/fma_small/045/045393.mp3,7
45474,Rock,data/fma_small/045/045474.mp3,4
45475,Rock,data/fma_small/045/045475.mp3,4
45508,Electronic,data/fma_small/045/045508.mp3,6
45513,Folk,data/fma_small/045/045513.mp3,2
45514,Folk,data/fma_small/045/045514.mp3,2
45515,Folk,data/fma_small/045/045515.mp3,2
45516,Folk,data/fma_small/045/045516.mp3,2
45517,Folk,data/fma_small/045/045517.mp3,2
45518,Folk,data/fma_small/045/045518.mp3,2
45519,Folk,data/fma_small/045/045519.mp3,2
45520,Folk,data/fma_small/045/045520.mp3,2
45521,Folk,data/fma_small/045/045521.mp3,2
45522,Folk,data/fma_small/045/045522.mp3,2
45523,Folk,data/fma_small/045/045523.mp3,2
45934,Experimental,data/fma_small/045/045934.mp3,3
45941,Experimental,data/fma_small/045/045941.mp3,3
46024,Rock,data/fma_small/046/046024.mp3,4
46043,Experimental,data/fma_small/046/046043.mp3,3
46058,Experimental,data/fma_small/046/046058.mp3,3
46068,Experimental,data/fma_small/046/046068.mp3,3
46078,Hip-Hop,data/fma_small/046/046078.mp3,0
46079,Experimental,data/fma_small/046/046079.mp3,3
46157,Electronic,data/fma_small/046/046157.mp3,6
46158,Electronic,data/fma_small/046/046158.mp3,6
46159,Electronic,data/fma_small/046/046159.mp3,6
46160,Electronic,data/fma_small/046/046160.mp3,6
46161,Experimental,data/fma_small/046/046161.mp3,3
46162,Experimental,data/fma_small/046/046162.mp3,3
46238,Experimental,data/fma_small/046/046238.mp3,3
46241,Experimental,data/fma_small/046/046241.mp3,3
46525,Instrumental,data/fma_small/046/046525.mp3,7
46611,Experimental,data/fma_small/046/046611.mp3,3
46711,Experimental,data/fma_small/046/046711.mp3,3
46717,Experimental,data/fma_small/046/046717.mp3,3
46718,Experimental,data/fma_small/046/046718.mp3,3
46720,Experimental,data/fma_small/046/046720.mp3,3
46726,Hip-Hop,data/fma_small/046/046726.mp3,0
46732,Pop,data/fma_small/046/046732.mp3,1
46733,Pop,data/fma_small/046/046733.mp3,1
46736,Pop,data/fma_small/046/046736.mp3,1
46839,Pop,data/fma_small/046/046839.mp3,1
46840,Pop,data/fma_small/046/046840.mp3,1
46841,Pop,data/fma_small/046/046841.mp3,1
46842,Pop,data/fma_small/046/046842.mp3,1
46844,Pop,data/fma_small/046/046844.mp3,1
46846,Pop,data/fma_small/046/046846.mp3,1
46854,Pop,data/fma_small/046/046854.mp3,1
46855,Pop,data/fma_small/046/046855.mp3,1
46928,Pop,data/fma_small/046/046928.mp3,1
46930,Pop,data/fma_small/046/046930.mp3,1
47032,Rock,data/fma_small/047/047032.mp3,4
47068,Electronic,data/fma_small/047/047068.mp3,6
47069,Electronic,data/fma_small/047/047069.mp3,6
47070,Electronic,data/fma_small/047/047070.mp3,6
47071,Electronic,data/fma_small/047/047071.mp3,6
47072,Electronic,data/fma_small/047/047072.mp3,6
47073,Electronic,data/fma_small/047/047073.mp3,6
47074,Electronic,data/fma_small/047/047074.mp3,6
47075,Electronic,data/fma_small/047/047075.mp3,6
47076,Electronic,data/fma_small/047/047076.mp3,6
47077,Electronic,data/fma_small/047/047077.mp3,6
47100,Pop,data/fma_small/047/047100.mp3,1
47192,Experimental,data/fma_small/047/047192.mp3,3
47193,Experimental,data/fma_small/047/047193.mp3,3
47194,Experimental,data/fma_small/047/047194.mp3,3
47195,Experimental,data/fma_small/047/047195.mp3,3
47196,Experimental,data/fma_small/047/047196.mp3,3
47197,Experimental,data/fma_small/047/047197.mp3,3
47198,Experimental,data/fma_small/047/047198.mp3,3
47199,Experimental,data/fma_small/047/047199.mp3,3
47200,Experimental,data/fma_small/047/047200.mp3,3
47201,Experimental,data/fma_small/047/047201.mp3,3
47202,Experimental,data/fma_small/047/047202.mp3,3
47260,Electronic,data/fma_small/047/047260.mp3,6
47471,Rock,data/fma_small/047/047471.mp3,4
47506,Folk,data/fma_small/047/047506.mp3,2
47510,Rock,data/fma_small/047/047510.mp3,4
47526,Rock,data/fma_small/047/047526.mp3,4
47628,Folk,data/fma_small/047/047628.mp3,2
47657,Electronic,data/fma_small/047/047657.mp3,6
47658,Electronic,data/fma_small/047/047658.mp3,6
47659,Electronic,data/fma_small/047/047659.mp3,6
47660,Electronic,data/fma_small/047/047660.mp3,6
47661,Folk,data/fma_small/047/047661.mp3,2
47662,Folk,data/fma_small/047/047662.mp3,2
47663,Folk,data/fma_small/047/047663.mp3,2
47665,Pop,data/fma_small/047/047665.mp3,1
47666,Pop,data/fma_small/047/047666.mp3,1
47670,Pop,data/fma_small/047/047670.mp3,1
47671,Pop,data/fma_small/047/047671.mp3,1
47707,Experimental,data/fma_small/047/047707.mp3,3
47826,Experimental,data/fma_small/047/047826.mp3,3
47835,Pop,data/fma_small/047/047835.mp3,1
47865,Folk,data/fma_small/047/047865.mp3,2
47868,Folk,data/fma_small/047/047868.mp3,2
47894,Pop,data/fma_small/047/047894.mp3,1
47895,Pop,data/fma_small/047/047895.mp3,1
47896,Pop,data/fma_small/047/047896.mp3,1
47897,Pop,data/fma_small/047/047897.mp3,1
47916,Rock,data/fma_small/047/047916.mp3,4
47921,Rock,data/fma_small/047/047921.mp3,4
48015,Rock,data/fma_small/048/048015.mp3,4
48042,Experimental,data/fma_small/048/048042.mp3,3
48043,Experimental,data/fma_small/048/048043.mp3,3
48044,Experimental,data/fma_small/048/048044.mp3,3
48046,Experimental,data/fma_small/048/048046.mp3,3
48269,Experimental,data/fma_small/048/048269.mp3,3
48293,Electronic,data/fma_small/048/048293.mp3,6
48307,Experimental,data/fma_small/048/048307.mp3,3
48317,Experimental,data/fma_small/048/048317.mp3,3
48367,Rock,data/fma_small/048/048367.mp3,4
48368,Rock,data/fma_small/048/048368.mp3,4
48369,Rock,data/fma_small/048/048369.mp3,4
48437,Electronic,data/fma_small/048/048437.mp3,6
48439,Electronic,data/fma_small/048/048439.mp3,6
48440,Electronic,data/fma_small/048/048440.mp3,6
48442,Electronic,data/fma_small/048/048442.mp3,6
48443,Electronic,data/fma_small/048/048443.mp3,6
48444,Pop,data/fma_small/048/048444.mp3,1
48446,Pop,data/fma_small/048/048446.mp3,1
48450,Pop,data/fma_small/048/048450.mp3,1
48452,Pop,data/fma_small/048/048452.mp3,1
48453,Pop,data/fma_small/048/048453.mp3,1
48454,Pop,data/fma_small/048/048454.mp3,1
48456,Pop,data/fma_small/048/048456.mp3,1
48457,Pop,data/fma_small/048/048457.mp3,1
48462,Electronic,data/fma_small/048/048462.mp3,6
48463,Electronic,data/fma_small/048/048463.mp3,6
48464,Electronic,data/fma_small/048/048464.mp3,6
48465,Electronic,data/fma_small/048/048465.mp3,6
