track_id,genre,file_path,class,mel_spec_file_path
32759,Pop,data/fma_small/032/032759.mp3,1,data/mels/32759.npy
73367,Electronic,data/fma_small/073/073367.mp3,6,data/mels/73367.npy
19412,Pop,data/fma_small/019/019412.mp3,1,data/mels/19412.npy
74376,Experimental,data/fma_small/074/074376.mp3,3,data/mels/74376.npy
125293,Electronic,data/fma_small/125/125293.mp3,6,data/mels/125293.npy
14391,Hip-Hop,data/fma_small/014/014391.mp3,0,data/mels/14391.npy
73820,Experimental,data/fma_small/073/073820.mp3,3,data/mels/73820.npy
38352,International,data/fma_small/038/038352.mp3,5,data/mels/38352.npy
87103,Instrumental,data/fma_small/087/087103.mp3,7,data/mels/87103.npy
96935,Rock,data/fma_small/096/096935.mp3,4,data/mels/96935.npy
86634,Pop,data/fma_small/086/086634.mp3,1,data/mels/86634.npy
61679,Pop,data/fma_small/061/061679.mp3,1,data/mels/61679.npy
121594,Pop,data/fma_small/121/121594.mp3,1,data/mels/121594.npy
127422,Experimental,data/fma_small/127/127422.mp3,3,data/mels/127422.npy
137715,Rock,data/fma_small/137/137715.mp3,4,data/mels/137715.npy
56693,International,data/fma_small/056/056693.mp3,5,data/mels/56693.npy
148217,Folk,data/fma_small/148/148217.mp3,2,data/mels/148217.npy
74387,Experimental,data/fma_small/074/074387.mp3,3,data/mels/74387.npy
43029,International,data/fma_small/043/043029.mp3,5,data/mels/43029.npy
85343,Electronic,data/fma_small/085/085343.mp3,6,data/mels/85343.npy
86417,Rock,data/fma_small/086/086417.mp3,4,data/mels/86417.npy
142361,Hip-Hop,data/fma_small/142/142361.mp3,0,data/mels/142361.npy
96166,International,data/fma_small/096/096166.mp3,5,data/mels/96166.npy
44792,Experimental,data/fma_small/044/044792.mp3,3,data/mels/44792.npy
63043,Rock,data/fma_small/063/063043.mp3,4,data/mels/63043.npy
210,Folk,data/fma_small/000/000210.mp3,2,data/mels/210.npy
136706,Rock,data/fma_small/136/136706.mp3,4,data/mels/136706.npy
87151,Rock,data/fma_small/087/087151.mp3,4,data/mels/87151.npy
42139,Experimental,data/fma_small/042/042139.mp3,3,data/mels/42139.npy
149140,Instrumental,data/fma_small/149/149140.mp3,7,data/mels/149140.npy
81612,Instrumental,data/fma_small/081/081612.mp3,7,data/mels/81612.npy
89846,Hip-Hop,data/fma_small/089/089846.mp3,0,data/mels/89846.npy
116237,Electronic,data/fma_small/116/116237.mp3,6,data/mels/116237.npy
30740,Experimental,data/fma_small/030/030740.mp3,3,data/mels/30740.npy
25796,International,data/fma_small/025/025796.mp3,5,data/mels/25796.npy
74382,Experimental,data/fma_small/074/074382.mp3,3,data/mels/74382.npy
116388,Hip-Hop,data/fma_small/116/116388.mp3,0,data/mels/116388.npy
19418,Pop,data/fma_small/019/019418.mp3,1,data/mels/19418.npy
129920,Hip-Hop,data/fma_small/129/129920.mp3,0,data/mels/129920.npy
69210,Electronic,data/fma_small/069/069210.mp3,6,data/mels/69210.npy
123866,Rock,data/fma_small/123/123866.mp3,4,data/mels/123866.npy
90074,Electronic,data/fma_small/090/090074.mp3,6,data/mels/90074.npy
97545,Electronic,data/fma_small/097/097545.mp3,6,data/mels/97545.npy
203,Folk,data/fma_small/000/000203.mp3,2,data/mels/203.npy
130368,Pop,data/fma_small/130/130368.mp3,1,data/mels/130368.npy
64626,Hip-Hop,data/fma_small/064/064626.mp3,0,data/mels/64626.npy
141074,Instrumental,data/fma_small/141/141074.mp3,7,data/mels/141074.npy
125823,Instrumental,data/fma_small/125/125823.mp3,7,data/mels/125823.npy
115768,Instrumental,data/fma_small/115/115768.mp3,7,data/mels/115768.npy
125194,Folk,data/fma_small/125/125194.mp3,2,data/mels/125194.npy
87192,Pop,data/fma_small/087/087192.mp3,1,data/mels/87192.npy
73466,Pop,data/fma_small/073/073466.mp3,1,data/mels/73466.npy
142553,Pop,data/fma_small/142/142553.mp3,1,data/mels/142553.npy
82242,Experimental,data/fma_small/082/082242.mp3,3,data/mels/82242.npy
134943,International,data/fma_small/134/134943.mp3,5,data/mels/134943.npy
98349,International,data/fma_small/098/098349.mp3,5,data/mels/98349.npy
81565,Instrumental,data/fma_small/081/081565.mp3,7,data/mels/81565.npy
85040,Electronic,data/fma_small/085/085040.mp3,6,data/mels/85040.npy
122457,Electronic,data/fma_small/122/122457.mp3,6,data/mels/122457.npy
144587,Pop,data/fma_small/144/144587.mp3,1,data/mels/144587.npy
105720,Experimental,data/fma_small/105/105720.mp3,3,data/mels/105720.npy
58541,Rock,data/fma_small/058/058541.mp3,4,data/mels/58541.npy
92556,Electronic,data/fma_small/092/092556.mp3,6,data/mels/92556.npy
131436,Pop,data/fma_small/131/131436.mp3,1,data/mels/131436.npy
126283,Instrumental,data/fma_small/126/126283.mp3,7,data/mels/126283.npy
70300,Electronic,data/fma_small/070/070300.mp3,6,data/mels/70300.npy
56029,Electronic,data/fma_small/056/056029.mp3,6,data/mels/56029.npy
129886,International,data/fma_small/129/129886.mp3,5,data/mels/129886.npy
109497,Rock,data/fma_small/109/109497.mp3,4,data/mels/109497.npy
51262,Pop,data/fma_small/051/051262.mp3,1,data/mels/51262.npy
129053,Pop,data/fma_small/129/129053.mp3,1,data/mels/129053.npy
111936,Hip-Hop,data/fma_small/111/111936.mp3,0,data/mels/111936.npy
49842,Folk,data/fma_small/049/049842.mp3,2,data/mels/49842.npy
26653,Electronic,data/fma_small/026/026653.mp3,6,data/mels/26653.npy
118327,Rock,data/fma_small/118/118327.mp3,4,data/mels/118327.npy
107186,International,data/fma_small/107/107186.mp3,5,data/mels/107186.npy
60535,International,data/fma_small/060/060535.mp3,5,data/mels/60535.npy
133459,Instrumental,data/fma_small/133/133459.mp3,7,data/mels/133459.npy
129094,Rock,data/fma_small/129/129094.mp3,4,data/mels/129094.npy
114371,Instrumental,data/fma_small/114/114371.mp3,7,data/mels/114371.npy
61175,Hip-Hop,data/fma_small/061/061175.mp3,0,data/mels/61175.npy
105411,Electronic,data/fma_small/105/105411.mp3,6,data/mels/105411.npy
79995,Folk,data/fma_small/079/079995.mp3,2,data/mels/79995.npy
121314,Hip-Hop,data/fma_small/121/121314.mp3,0,data/mels/121314.npy
128799,Experimental,data/fma_small/128/128799.mp3,3,data/mels/128799.npy
85426,Pop,data/fma_small/085/085426.mp3,1,data/mels/85426.npy
48437,Electronic,data/fma_small/048/048437.mp3,6,data/mels/48437.npy
122810,Pop,data/fma_small/122/122810.mp3,1,data/mels/122810.npy
71513,Electronic,data/fma_small/071/071513.mp3,6,data/mels/71513.npy
127184,Pop,data/fma_small/127/127184.mp3,1,data/mels/127184.npy
81660,Instrumental,data/fma_small/081/081660.mp3,7,data/mels/81660.npy
147269,Hip-Hop,data/fma_small/147/147269.mp3,0,data/mels/147269.npy
108528,Electronic,data/fma_small/108/108528.mp3,6,data/mels/108528.npy
38829,International,data/fma_small/038/038829.mp3,5,data/mels/38829.npy
44946,International,data/fma_small/044/044946.mp3,5,data/mels/44946.npy
113972,Electronic,data/fma_small/113/113972.mp3,6,data/mels/113972.npy
148441,Electronic,data/fma_small/148/148441.mp3,6,data/mels/148441.npy
67470,Electronic,data/fma_small/067/067470.mp3,6,data/mels/67470.npy
38955,Pop,data/fma_small/038/038955.mp3,1,data/mels/38955.npy
65777,Electronic,data/fma_small/065/065777.mp3,6,data/mels/65777.npy
126585,Instrumental,data/fma_small/126/126585.mp3,7,data/mels/126585.npy
118953,Instrumental,data/fma_small/118/118953.mp3,7,data/mels/118953.npy
104086,Rock,data/fma_small/104/104086.mp3,4,data/mels/104086.npy
182,Rock,data/fma_small/000/000182.mp3,4,data/mels/182.npy
129972,Rock,data/fma_small/129/129972.mp3,4,data/mels/129972.npy
85835,Electronic,data/fma_small/085/085835.mp3,6,data/mels/85835.npy
107181,International,data/fma_small/107/107181.mp3,5,data/mels/107181.npy
17491,Hip-Hop,data/fma_small/017/017491.mp3,0,data/mels/17491.npy
45128,Pop,data/fma_small/045/045128.mp3,1,data/mels/45128.npy
138578,Electronic,data/fma_small/138/138578.mp3,6,data/mels/138578.npy
84156,Folk,data/fma_small/084/084156.mp3,2,data/mels/84156.npy
43027,International,data/fma_small/043/043027.mp3,5,data/mels/43027.npy
193,Folk,data/fma_small/000/000193.mp3,2,data/mels/193.npy
131770,Pop,data/fma_small/131/131770.mp3,1,data/mels/131770.npy
119894,Instrumental,data/fma_small/119/119894.mp3,7,data/mels/119894.npy
142096,Instrumental,data/fma_small/142/142096.mp3,7,data/mels/142096.npy
40180,Experimental,data/fma_small/040/040180.mp3,3,data/mels/40180.npy
27799,Hip-Hop,data/fma_small/027/027799.mp3,0,data/mels/27799.npy
75371,Hip-Hop,data/fma_small/075/075371.mp3,0,data/mels/75371.npy
138318,Rock,data/fma_small/138/138318.mp3,4,data/mels/138318.npy
11770,Hip-Hop,data/fma_small/011/011770.mp3,0,data/mels/11770.npy
49441,Rock,data/fma_small/049/049441.mp3,4,data/mels/49441.npy
43519,International,data/fma_small/043/043519.mp3,5,data/mels/43519.npy
98026,International,data/fma_small/098/098026.mp3,5,data/mels/98026.npy
24717,International,data/fma_small/024/024717.mp3,5,data/mels/24717.npy
67556,Rock,data/fma_small/067/067556.mp3,4,data/mels/67556.npy
27866,Experimental,data/fma_small/027/027866.mp3,3,data/mels/27866.npy
118058,Instrumental,data/fma_small/118/118058.mp3,7,data/mels/118058.npy
109963,Pop,data/fma_small/109/109963.mp3,1,data/mels/109963.npy
133537,Instrumental,data/fma_small/133/133537.mp3,7,data/mels/133537.npy
126414,Instrumental,data/fma_small/126/126414.mp3,7,data/mels/126414.npy
135010,Folk,data/fma_small/135/135010.mp3,2,data/mels/135010.npy
107532,Instrumental,data/fma_small/107/107532.mp3,7,data/mels/107532.npy
141285,Instrumental,data/fma_small/141/141285.mp3,7,data/mels/141285.npy
138068,Pop,data/fma_small/138/138068.mp3,1,data/mels/138068.npy
81085,Folk,data/fma_small/081/081085.mp3,2,data/mels/81085.npy
98077,Rock,data/fma_small/098/098077.mp3,4,data/mels/98077.npy
43586,International,data/fma_small/043/043586.mp3,5,data/mels/43586.npy
43796,Folk,data/fma_small/043/043796.mp3,2,data/mels/43796.npy
100949,Hip-Hop,data/fma_small/100/100949.mp3,0,data/mels/100949.npy
3573,Electronic,data/fma_small/003/003573.mp3,6,data/mels/3573.npy
57938,Experimental,data/fma_small/057/057938.mp3,3,data/mels/57938.npy
85833,Electronic,data/fma_small/085/085833.mp3,6,data/mels/85833.npy
148002,Instrumental,data/fma_small/148/148002.mp3,7,data/mels/148002.npy
73318,Rock,data/fma_small/073/073318.mp3,4,data/mels/73318.npy
138416,Folk,data/fma_small/138/138416.mp3,2,data/mels/138416.npy
125187,Folk,data/fma_small/125/125187.mp3,2,data/mels/125187.npy
103518,Instrumental,data/fma_small/103/103518.mp3,7,data/mels/103518.npy
24748,International,data/fma_small/024/024748.mp3,5,data/mels/24748.npy
128668,Hip-Hop,data/fma_small/128/128668.mp3,0,data/mels/128668.npy
113203,Experimental,data/fma_small/113/113203.mp3,3,data/mels/113203.npy
71694,Hip-Hop,data/fma_small/071/071694.mp3,0,data/mels/71694.npy
126318,Instrumental,data/fma_small/126/126318.mp3,7,data/mels/126318.npy
140626,Hip-Hop,data/fma_small/140/140626.mp3,0,data/mels/140626.npy
119898,Instrumental,data/fma_small/119/119898.mp3,7,data/mels/119898.npy
133029,Electronic,data/fma_small/133/133029.mp3,6,data/mels/133029.npy
108023,Instrumental,data/fma_small/108/108023.mp3,7,data/mels/108023.npy
12387,Pop,data/fma_small/012/012387.mp3,1,data/mels/12387.npy
18611,Rock,data/fma_small/018/018611.mp3,4,data/mels/18611.npy
14316,International,data/fma_small/014/014316.mp3,5,data/mels/14316.npy
9721,Experimental,data/fma_small/009/009721.mp3,3,data/mels/9721.npy
91160,Pop,data/fma_small/091/091160.mp3,1,data/mels/91160.npy
47660,Electronic,data/fma_small/047/047660.mp3,6,data/mels/47660.npy
28375,Experimental,data/fma_small/028/028375.mp3,3,data/mels/28375.npy
134823,Hip-Hop,data/fma_small/134/134823.mp3,0,data/mels/134823.npy
142579,International,data/fma_small/142/142579.mp3,5,data/mels/142579.npy
54496,Experimental,data/fma_small/054/054496.mp3,3,data/mels/54496.npy
146713,Hip-Hop,data/fma_small/146/146713.mp3,0,data/mels/146713.npy
131936,International,data/fma_small/131/131936.mp3,5,data/mels/131936.npy
134794,Instrumental,data/fma_small/134/134794.mp3,7,data/mels/134794.npy
119592,Pop,data/fma_small/119/119592.mp3,1,data/mels/119592.npy
111368,Pop,data/fma_small/111/111368.mp3,1,data/mels/111368.npy
113789,Instrumental,data/fma_small/113/113789.mp3,7,data/mels/113789.npy
28485,Pop,data/fma_small/028/028485.mp3,1,data/mels/28485.npy
46846,Pop,data/fma_small/046/046846.mp3,1,data/mels/46846.npy
112317,Rock,data/fma_small/112/112317.mp3,4,data/mels/112317.npy
123832,Rock,data/fma_small/123/123832.mp3,4,data/mels/123832.npy
29720,Hip-Hop,data/fma_small/029/029720.mp3,0,data/mels/29720.npy
140934,Electronic,data/fma_small/140/140934.mp3,6,data/mels/140934.npy
132141,International,data/fma_small/132/132141.mp3,5,data/mels/132141.npy
4507,International,data/fma_small/004/004507.mp3,5,data/mels/4507.npy
117169,Instrumental,data/fma_small/117/117169.mp3,7,data/mels/117169.npy
147956,Rock,data/fma_small/147/147956.mp3,4,data/mels/147956.npy
120305,Instrumental,data/fma_small/120/120305.mp3,7,data/mels/120305.npy
121926,International,data/fma_small/121/121926.mp3,5,data/mels/121926.npy
131552,Rock,data/fma_small/131/131552.mp3,4,data/mels/131552.npy
113031,Hip-Hop,data/fma_small/113/113031.mp3,0,data/mels/113031.npy
7527,Pop,data/fma_small/007/007527.mp3,1,data/mels/7527.npy
110690,Electronic,data/fma_small/110/110690.mp3,6,data/mels/110690.npy
73520,Rock,data/fma_small/073/073520.mp3,4,data/mels/73520.npy
128619,Instrumental,data/fma_small/128/128619.mp3,7,data/mels/128619.npy
110109,Electronic,data/fma_small/110/110109.mp3,6,data/mels/110109.npy
142669,Hip-Hop,data/fma_small/142/142669.mp3,0,data/mels/142669.npy
81543,Instrumental,data/fma_small/081/081543.mp3,7,data/mels/81543.npy
134938,International,data/fma_small/134/134938.mp3,5,data/mels/134938.npy
32438,Electronic,data/fma_small/032/032438.mp3,6,data/mels/32438.npy
142567,International,data/fma_small/142/142567.mp3,5,data/mels/142567.npy
59682,International,data/fma_small/059/059682.mp3,5,data/mels/59682.npy
29355,International,data/fma_small/029/029355.mp3,5,data/mels/29355.npy
3270,Folk,data/fma_small/003/003270.mp3,2,data/mels/3270.npy
6443,Hip-Hop,data/fma_small/006/006443.mp3,0,data/mels/6443.npy
18124,Experimental,data/fma_small/018/018124.mp3,3,data/mels/18124.npy
67764,Folk,data/fma_small/067/067764.mp3,2,data/mels/67764.npy
69793,Experimental,data/fma_small/069/069793.mp3,3,data/mels/69793.npy
123934,Electronic,data/fma_small/123/123934.mp3,6,data/mels/123934.npy
95486,Pop,data/fma_small/095/095486.mp3,1,data/mels/95486.npy
4779,Rock,data/fma_small/004/004779.mp3,4,data/mels/4779.npy
45522,Folk,data/fma_small/045/045522.mp3,2,data/mels/45522.npy
140788,Folk,data/fma_small/140/140788.mp3,2,data/mels/140788.npy
27198,International,data/fma_small/027/027198.mp3,5,data/mels/27198.npy
30521,Electronic,data/fma_small/030/030521.mp3,6,data/mels/30521.npy
108022,Instrumental,data/fma_small/108/108022.mp3,7,data/mels/108022.npy
64789,Pop,data/fma_small/064/064789.mp3,1,data/mels/64789.npy
127798,Experimental,data/fma_small/127/127798.mp3,3,data/mels/127798.npy
132454,Folk,data/fma_small/132/132454.mp3,2,data/mels/132454.npy
19890,International,data/fma_small/019/019890.mp3,5,data/mels/19890.npy
131897,Folk,data/fma_small/131/131897.mp3,2,data/mels/131897.npy
144170,Hip-Hop,data/fma_small/144/144170.mp3,0,data/mels/144170.npy
81868,Electronic,data/fma_small/081/081868.mp3,6,data/mels/81868.npy
72788,Hip-Hop,data/fma_small/072/072788.mp3,0,data/mels/72788.npy
133437,Instrumental,data/fma_small/133/133437.mp3,7,data/mels/133437.npy
83913,Experimental,data/fma_small/083/083913.mp3,3,data/mels/83913.npy
140871,Folk,data/fma_small/140/140871.mp3,2,data/mels/140871.npy
94026,Rock,data/fma_small/094/094026.mp3,4,data/mels/94026.npy
36147,Electronic,data/fma_small/036/036147.mp3,6,data/mels/36147.npy
147295,Folk,data/fma_small/147/147295.mp3,2,data/mels/147295.npy
149083,Pop,data/fma_small/149/149083.mp3,1,data/mels/149083.npy
61008,Folk,data/fma_small/061/061008.mp3,2,data/mels/61008.npy
138038,Pop,data/fma_small/138/138038.mp3,1,data/mels/138038.npy
145189,Instrumental,data/fma_small/145/145189.mp3,7,data/mels/145189.npy
148078,International,data/fma_small/148/148078.mp3,5,data/mels/148078.npy
11922,Hip-Hop,data/fma_small/011/011922.mp3,0,data/mels/11922.npy
148130,Instrumental,data/fma_small/148/148130.mp3,7,data/mels/148130.npy
108342,Electronic,data/fma_small/108/108342.mp3,6,data/mels/108342.npy
148082,Experimental,data/fma_small/148/148082.mp3,3,data/mels/148082.npy
127182,Pop,data/fma_small/127/127182.mp3,1,data/mels/127182.npy
136054,Rock,data/fma_small/136/136054.mp3,4,data/mels/136054.npy
75317,Pop,data/fma_small/075/075317.mp3,1,data/mels/75317.npy
110765,Hip-Hop,data/fma_small/110/110765.mp3,0,data/mels/110765.npy
97988,Hip-Hop,data/fma_small/097/097988.mp3,0,data/mels/97988.npy
154308,Hip-Hop,data/fma_small/154/154308.mp3,0,data/mels/154308.npy
73306,Rock,data/fma_small/073/073306.mp3,4,data/mels/73306.npy
98624,Hip-Hop,data/fma_small/098/098624.mp3,0,data/mels/98624.npy
107956,International,data/fma_small/107/107956.mp3,5,data/mels/107956.npy
107591,Folk,data/fma_small/107/107591.mp3,2,data/mels/107591.npy
75783,Rock,data/fma_small/075/075783.mp3,4,data/mels/75783.npy
127662,Instrumental,data/fma_small/127/127662.mp3,7,data/mels/127662.npy
64247,Experimental,data/fma_small/064/064247.mp3,3,data/mels/64247.npy
21995,Pop,data/fma_small/021/021995.mp3,1,data/mels/21995.npy
128709,Rock,data/fma_small/128/128709.mp3,4,data/mels/128709.npy
110102,Electronic,data/fma_small/110/110102.mp3,6,data/mels/110102.npy
122362,Folk,data/fma_small/122/122362.mp3,2,data/mels/122362.npy
84096,Electronic,data/fma_small/084/084096.mp3,6,data/mels/84096.npy
64840,Pop,data/fma_small/064/064840.mp3,1,data/mels/64840.npy
148611,Pop,data/fma_small/148/148611.mp3,1,data/mels/148611.npy
115700,Electronic,data/fma_small/115/115700.mp3,6,data/mels/115700.npy
113513,Rock,data/fma_small/113/113513.mp3,4,data/mels/113513.npy
129884,International,data/fma_small/129/129884.mp3,5,data/mels/129884.npy
66644,Pop,data/fma_small/066/066644.mp3,1,data/mels/66644.npy
68537,Experimental,data/fma_small/068/068537.mp3,3,data/mels/68537.npy
69211,Electronic,data/fma_small/069/069211.mp3,6,data/mels/69211.npy
51785,Electronic,data/fma_small/051/051785.mp3,6,data/mels/51785.npy
110653,Instrumental,data/fma_small/110/110653.mp3,7,data/mels/110653.npy
80755,International,data/fma_small/080/080755.mp3,5,data/mels/80755.npy
29043,Electronic,data/fma_small/029/029043.mp3,6,data/mels/29043.npy
98236,Instrumental,data/fma_small/098/098236.mp3,7,data/mels/98236.npy
91158,Pop,data/fma_small/091/091158.mp3,1,data/mels/91158.npy
129095,Rock,data/fma_small/129/129095.mp3,4,data/mels/129095.npy
109356,Rock,data/fma_small/109/109356.mp3,4,data/mels/109356.npy
141299,Instrumental,data/fma_small/141/141299.mp3,7,data/mels/141299.npy
132139,International,data/fma_small/132/132139.mp3,5,data/mels/132139.npy
64862,Experimental,data/fma_small/064/064862.mp3,3,data/mels/64862.npy
6469,International,data/fma_small/006/006469.mp3,5,data/mels/6469.npy
123647,Hip-Hop,data/fma_small/123/123647.mp3,0,data/mels/123647.npy
148066,International,data/fma_small/148/148066.mp3,5,data/mels/148066.npy
14733,Rock,data/fma_small/014/014733.mp3,4,data/mels/14733.npy
141875,Electronic,data/fma_small/141/141875.mp3,6,data/mels/141875.npy
134981,Folk,data/fma_small/134/134981.mp3,2,data/mels/134981.npy
26036,Hip-Hop,data/fma_small/026/026036.mp3,0,data/mels/26036.npy
10668,Rock,data/fma_small/010/010668.mp3,4,data/mels/10668.npy
108459,Pop,data/fma_small/108/108459.mp3,1,data/mels/108459.npy
1443,Experimental,data/fma_small/001/001443.mp3,3,data/mels/1443.npy
110260,Hip-Hop,data/fma_small/110/110260.mp3,0,data/mels/110260.npy
62446,Pop,data/fma_small/062/062446.mp3,1,data/mels/62446.npy
14744,Rock,data/fma_small/014/014744.mp3,4,data/mels/14744.npy
98577,Hip-Hop,data/fma_small/098/098577.mp3,0,data/mels/98577.npy
111397,Pop,data/fma_small/111/111397.mp3,1,data/mels/111397.npy
69732,Electronic,data/fma_small/069/069732.mp3,6,data/mels/69732.npy
85421,Pop,data/fma_small/085/085421.mp3,1,data/mels/85421.npy
143106,Rock,data/fma_small/143/143106.mp3,4,data/mels/143106.npy
129624,Experimental,data/fma_small/129/129624.mp3,3,data/mels/129624.npy
137462,Electronic,data/fma_small/137/137462.mp3,6,data/mels/137462.npy
85291,Electronic,data/fma_small/085/085291.mp3,6,data/mels/85291.npy
106956,Rock,data/fma_small/106/106956.mp3,4,data/mels/106956.npy
127298,Pop,data/fma_small/127/127298.mp3,1,data/mels/127298.npy
64006,Pop,data/fma_small/064/064006.mp3,1,data/mels/64006.npy
138580,Electronic,data/fma_small/138/138580.mp3,6,data/mels/138580.npy
8261,Folk,data/fma_small/008/008261.mp3,2,data/mels/8261.npy
39663,Pop,data/fma_small/039/039663.mp3,1,data/mels/39663.npy
87971,Folk,data/fma_small/087/087971.mp3,2,data/mels/87971.npy
46855,Pop,data/fma_small/046/046855.mp3,1,data/mels/46855.npy
127207,Instrumental,data/fma_small/127/127207.mp3,7,data/mels/127207.npy
137423,Rock,data/fma_small/137/137423.mp3,4,data/mels/137423.npy
88873,Folk,data/fma_small/088/088873.mp3,2,data/mels/88873.npy
71715,Rock,data/fma_small/071/071715.mp3,4,data/mels/71715.npy
95231,Rock,data/fma_small/095/095231.mp3,4,data/mels/95231.npy
111150,Instrumental,data/fma_small/111/111150.mp3,7,data/mels/111150.npy
52452,Instrumental,data/fma_small/052/052452.mp3,7,data/mels/52452.npy
11787,Hip-Hop,data/fma_small/011/011787.mp3,0,data/mels/11787.npy
124177,Instrumental,data/fma_small/124/124177.mp3,7,data/mels/124177.npy
146968,Folk,data/fma_small/146/146968.mp3,2,data/mels/146968.npy
85290,Electronic,data/fma_small/085/085290.mp3,6,data/mels/85290.npy
14319,International,data/fma_small/014/014319.mp3,5,data/mels/14319.npy
88486,Experimental,data/fma_small/088/088486.mp3,3,data/mels/88486.npy
144938,Pop,data/fma_small/144/144938.mp3,1,data/mels/144938.npy
11792,Hip-Hop,data/fma_small/011/011792.mp3,0,data/mels/11792.npy
56796,Electronic,data/fma_small/056/056796.mp3,6,data/mels/56796.npy
54621,Rock,data/fma_small/054/054621.mp3,4,data/mels/54621.npy
122804,Pop,data/fma_small/122/122804.mp3,1,data/mels/122804.npy
74706,Rock,data/fma_small/074/074706.mp3,4,data/mels/74706.npy
39904,Experimental,data/fma_small/039/039904.mp3,3,data/mels/39904.npy
55294,Pop,data/fma_small/055/055294.mp3,1,data/mels/55294.npy
43535,International,data/fma_small/043/043535.mp3,5,data/mels/43535.npy
130084,Rock,data/fma_small/130/130084.mp3,4,data/mels/130084.npy
141168,Hip-Hop,data/fma_small/141/141168.mp3,0,data/mels/141168.npy
39667,Pop,data/fma_small/039/039667.mp3,1,data/mels/39667.npy
114415,Rock,data/fma_small/114/114415.mp3,4,data/mels/114415.npy
139043,Pop,data/fma_small/139/139043.mp3,1,data/mels/139043.npy
45387,Instrumental,data/fma_small/045/045387.mp3,7,data/mels/45387.npy
35734,Folk,data/fma_small/035/035734.mp3,2,data/mels/35734.npy
145646,Electronic,data/fma_small/145/145646.mp3,6,data/mels/145646.npy
126295,Rock,data/fma_small/126/126295.mp3,4,data/mels/126295.npy
126746,Folk,data/fma_small/126/126746.mp3,2,data/mels/126746.npy
6330,International,data/fma_small/006/006330.mp3,5,data/mels/6330.npy
13735,Hip-Hop,data/fma_small/013/013735.mp3,0,data/mels/13735.npy
130692,Rock,data/fma_small/130/130692.mp3,4,data/mels/130692.npy
85954,Pop,data/fma_small/085/085954.mp3,1,data/mels/85954.npy
114074,Instrumental,data/fma_small/114/114074.mp3,7,data/mels/114074.npy
133793,Folk,data/fma_small/133/133793.mp3,2,data/mels/133793.npy
126883,Instrumental,data/fma_small/126/126883.mp3,7,data/mels/126883.npy
21403,Pop,data/fma_small/021/021403.mp3,1,data/mels/21403.npy
144741,Hip-Hop,data/fma_small/144/144741.mp3,0,data/mels/144741.npy
114401,Rock,data/fma_small/114/114401.mp3,4,data/mels/114401.npy
87362,Rock,data/fma_small/087/087362.mp3,4,data/mels/87362.npy
54719,Electronic,data/fma_small/054/054719.mp3,6,data/mels/54719.npy
32755,Hip-Hop,data/fma_small/032/032755.mp3,0,data/mels/32755.npy
107101,Rock,data/fma_small/107/107101.mp3,4,data/mels/107101.npy
114265,Hip-Hop,data/fma_small/114/114265.mp3,0,data/mels/114265.npy
15464,Experimental,data/fma_small/015/015464.mp3,3,data/mels/15464.npy
125822,Instrumental,data/fma_small/125/125822.mp3,7,data/mels/125822.npy
121251,Rock,data/fma_small/121/121251.mp3,4,data/mels/121251.npy
120099,Pop,data/fma_small/120/120099.mp3,1,data/mels/120099.npy
68355,Pop,data/fma_small/068/068355.mp3,1,data/mels/68355.npy
126979,Folk,data/fma_small/126/126979.mp3,2,data/mels/126979.npy
136995,International,data/fma_small/136/136995.mp3,5,data/mels/136995.npy
51265,Pop,data/fma_small/051/051265.mp3,1,data/mels/51265.npy
108530,Electronic,data/fma_small/108/108530.mp3,6,data/mels/108530.npy
127867,International,data/fma_small/127/127867.mp3,5,data/mels/127867.npy
124554,Electronic,data/fma_small/124/124554.mp3,6,data/mels/124554.npy
52631,Electronic,data/fma_small/052/052631.mp3,6,data/mels/52631.npy
35608,Pop,data/fma_small/035/035608.mp3,1,data/mels/35608.npy
125820,Instrumental,data/fma_small/125/125820.mp3,7,data/mels/125820.npy
4069,Folk,data/fma_small/004/004069.mp3,2,data/mels/4069.npy
129392,Pop,data/fma_small/129/129392.mp3,1,data/mels/129392.npy
126749,Folk,data/fma_small/126/126749.mp3,2,data/mels/126749.npy
4078,International,data/fma_small/004/004078.mp3,5,data/mels/4078.npy
57823,Hip-Hop,data/fma_small/057/057823.mp3,0,data/mels/57823.npy
62180,Instrumental,data/fma_small/062/062180.mp3,7,data/mels/62180.npy
6679,Experimental,data/fma_small/006/006679.mp3,3,data/mels/6679.npy
121657,Instrumental,data/fma_small/121/121657.mp3,7,data/mels/121657.npy
120206,Pop,data/fma_small/120/120206.mp3,1,data/mels/120206.npy
116456,Folk,data/fma_small/116/116456.mp3,2,data/mels/116456.npy
61011,Folk,data/fma_small/061/061011.mp3,2,data/mels/61011.npy
54234,Pop,data/fma_small/054/054234.mp3,1,data/mels/54234.npy
133544,Instrumental,data/fma_small/133/133544.mp3,7,data/mels/133544.npy
52955,Folk,data/fma_small/052/052955.mp3,2,data/mels/52955.npy
75903,Rock,data/fma_small/075/075903.mp3,4,data/mels/75903.npy
113030,Hip-Hop,data/fma_small/113/113030.mp3,0,data/mels/113030.npy
133967,Instrumental,data/fma_small/133/133967.mp3,7,data/mels/133967.npy
11298,Hip-Hop,data/fma_small/011/011298.mp3,0,data/mels/11298.npy
